Employee_ID,Department,Age,Experience_Years,Salary,Performance_Score
E24459,Software,22.0,7,35000.0,96.0
E24460,AI,32.0,14,74871.0,78.0
E24461,Analytics,40.0,3,48867.0,63.0
E24462,ML,31.0,4,57745.0,81.0
E24463,Data,22.0,2,35000.0,78.0
E24464,ML,31.0,9,60875.0,72.0
E24465,ML,25.0,15,82250.0,68.0
E24466,Analytics,26.0,2,48511.0,66.0
E24467,ML,33.0,15,100088.0,83.0
E24468,Software,28.0,3,43550.0,76.0
E24469,Data,29.0,14,84375.0,82.0
E24470,AI,25.0,2,35000.0,88.0
E24471,ML,34.0,0,35000.0,71.0
E24472,Software,35.0,8,67573.0,92.0
E24473,Data,38.0,13,87652.0,75.0
E24474,Analytics,29.0,0,35000.0,81.0
E24475,Analytics,22.0,13,73223.0,74.0
E24476,Analytics,26.0,7,50141.0,83.0
E24477,Analytics,40.0,12,85599.0,97.0
E24478,AI,37.0,14,58441.0,94.0
E24479,Software,32.0,0,42377.0,85.0
E24480,MLOps,39.0,2,45740.0,81.0
E24481,HR,26.0,3,53265.0,66.0
E24482,MLOps,22.0,9,63763.0,71.0
E24483,MLOps,34.0,9,68787.0,66.0
E24484,MLOps,38.0,0,44500.0,63.0
E24485,MLOps,24.0,3,36580.0,77.0
E24486,MLOps,22.0,8,57282.0,71.0
E24487,Software,36.0,6,63558.0,86.0
E24488,Analytics,35.0,12,73936.0,78.0
E24489,HR,22.0,11,43850.0,77.0
E24490,ML,38.0,3,35000.0,84.0
E24491,Analytics,40.0,0,52506.0,71.0
E24492,ML,26.0,6,47691.0,67.0
E24493,Data,38.0,9,35716.0,84.0
E24494,Data,39.0,6,46663.0,93.0
E24495,AI,30.0,4,56833.0,61.0
E24496,AI,35.0,13,67457.0,72.0
E24497,MLOps,31.0,7,72849.0,83.0
E24498,ML,40.0,0,35000.0,78.0
E24499,Data,23.0,0,40928.0,62.0
E24500,MLOps,25.0,5,60251.0,70.0
E24501,AI,26.0,7,59605.0,83.0
E24502,Data,24.0,1,46124.0,81.0
E24503,Software,23.0,9,83387.0,74.0
E24504,HR,34.0,10,72074.0,81.0
E24505,Data,33.0,4,35000.0,55.0
E24506,Software,31.0,8,58531.0,77.0
E24507,AI,36.0,12,77187.0,80.0
E24508,ML,37.0,8,73887.0,65.0
E24509,Software,27.0,2,45755.0,82.0
E24510,Data,30.0,2,44520.0,74.0
E24511,AI,34.0,7,64674.0,71.0
E24512,AI,22.0,5,54184.0,75.0
E24513,Software,31.0,13,63228.0,55.0
E24514,AI,31.0,13,88099.0,84.0
E24515,Software,27.0,13,65261.0,88.0
E24516,MLOps,34.0,9,42724.0,85.0
E24517,HR,28.0,9,65835.0,70.0
E24518,Analytics,27.0,13,65421.0,80.0
E24519,AI,35.0,7,57900.0,88.0
E24520,Software,31.0,10,47983.0,70.0
E24521,ML,25.0,4,48584.0,79.0
E24522,MLOps,33.0,9,57645.0,75.0
E24523,Software,28.0,5,48273.0,74.0
E24524,HR,35.0,14,78652.0,96.0
E24525,AI,31.0,8,56353.0,74.0
E24526,Data,26.0,8,50392.0,78.0
E24527,MLOps,23.0,11,53087.0,82.0
E24528,Data,27.0,11,73473.0,99.0
E24529,Data,34.0,14,68567.0,70.0
E24530,Software,35.0,1,35000.0,67.0
E24531,Analytics,37.0,14,71173.0,75.0
E24532,Data,28.0,2,35000.0,69.0
E24533,Data,39.0,15,73284.0,84.0
E24534,HR,36.0,7,67348.0,79.0
E24535,Analytics,28.0,15,68728.0,67.0
E24536,MLOps,27.0,5,70838.0,75.0
E24537,Data,32.0,3,43847.0,79.0
E24538,Data,36.0,3,38927.0,93.0
E24539,MLOps,30.0,1,52990.0,76.0
E24540,AI,24.0,5,48104.0,72.0
E24541,MLOps,36.0,10,59215.0,80.0
E24542,Data,30.0,10,62604.0,73.0
E24543,Data,22.0,14,120000.0,84.0
E24544,Data,25.0,10,35000.0,80.0
E24545,Analytics,32.0,14,77136.0,66.0
E24546,AI,31.0,1,51361.0,92.0
E24547,ML,25.0,7,61166.0,79.0
E24548,MLOps,35.0,15,85102.0,71.0
E24549,AI,34.0,5,60038.0,71.0
E24550,Software,32.0,11,77222.0,87.0
E24551,ML,23.0,13,71208.0,66.0
E24552,ML,25.0,3,53762.0,77.0
E24553,HR,25.0,7,57262.0,75.0
E24554,ML,39.0,1,41669.0,84.0
E24555,HR,26.0,2,35000.0,77.0
E24556,Software,22.0,14,68847.0,78.0
E24557,ML,27.0,1,35000.0,73.0
E24558,ML,35.0,5,39993.0,74.0
E24559,HR,26.0,10,51656.0,84.0
E24560,MLOps,35.0,3,54673.0,71.0
E24561,Analytics,22.0,2,35000.0,78.0
E24562,MLOps,39.0,4,35000.0,86.0
E24563,Analytics,32.0,15,82272.0,67.0
E24564,Software,38.0,4,36085.0,81.0
E24565,Analytics,35.0,2,48164.0,79.0
E24566,ML,24.0,12,74776.0,83.0
E24567,Analytics,34.0,7,61244.0,72.0
E24568,Analytics,39.0,10,54183.0,95.0
E24569,ML,31.0,12,64737.0,74.0
E24570,AI,24.0,5,56132.0,93.0
E24571,Analytics,32.0,1,35000.0,81.0
E24572,ML,32.0,5,54020.0,92.0
E24573,HR,36.0,5,50253.0,95.0
E24574,Data,24.0,15,95344.0,81.0
E24575,MLOps,34.0,8,39816.0,89.0
E24576,ML,29.0,10,58988.0,93.0
E24577,Data,26.0,5,51532.0,90.0
E24578,MLOps,37.0,11,83366.0,66.0
E24579,MLOps,32.0,0,44185.0,71.0
E24580,Software,39.0,4,39319.0,75.0
E24581,Analytics,26.0,6,55213.0,85.0
E24582,ML,28.0,15,90644.0,71.0
E24583,AI,39.0,13,83914.0,69.0
E24584,AI,30.0,11,82514.0,80.0
E24585,Data,29.0,3,35000.0,73.0
E24586,HR,37.0,3,66680.0,66.0
E24587,MLOps,24.0,14,66105.0,77.0
E24588,ML,33.0,14,79766.0,78.0
E24589,ML,28.0,8,52279.0,85.0
E24590,MLOps,39.0,6,52197.0,72.0
E24591,Data,24.0,9,58097.0,66.0
E24592,ML,28.0,1,58613.0,86.0
E24593,Analytics,25.0,6,38068.0,76.0
E24594,Software,25.0,6,35000.0,80.0
E24595,Software,26.0,7,43651.0,65.0
E24596,AI,32.0,12,58591.0,76.0
E24597,Analytics,31.0,12,77249.0,76.0
E24598,AI,30.0,6,50695.0,72.0
E24599,Data,38.0,12,75167.0,74.0
E24600,Data,38.0,8,62350.0,61.0
E24601,MLOps,25.0,15,70027.0,81.0
E24602,ML,23.0,7,47806.0,67.0
E24603,Analytics,34.0,0,35000.0,60.0
E24604,Data,22.0,15,88465.0,81.0
E24605,ML,33.0,8,43193.0,73.0
E24606,MLOps,25.0,0,35000.0,80.0
E24607,AI,25.0,10,55709.0,93.0
E24608,MLOps,34.0,4,64220.0,79.0
E24609,Data,36.0,0,35000.0,63.0
E24610,ML,28.0,12,68296.0,78.0
E24611,ML,28.0,15,66162.0,55.0
E24612,AI,23.0,0,35000.0,79.0
E24613,ML,39.0,8,48106.0,94.0
E24614,MLOps,38.0,5,55532.0,75.0
E24615,HR,25.0,15,58261.0,90.0
E24616,Data,36.0,13,92617.0,79.0
E24617,Analytics,39.0,12,50320.0,68.0
E24618,Analytics,38.0,1,35000.0,77.0
E24619,ML,30.0,3,35000.0,76.0
E24620,MLOps,24.0,2,35000.0,97.0
E24621,Data,31.0,15,98900.0,78.0
E24622,MLOps,27.0,5,45351.0,91.0
E24623,MLOps,28.0,0,35000.0,77.0
E24624,Analytics,33.0,11,75038.0,76.0
E24625,ML,32.0,11,56256.0,61.0
E24626,ML,23.0,5,50403.0,89.0
E24627,Analytics,33.0,15,96889.0,66.0
E24628,Data,40.0,13,81961.0,76.0
E24629,Analytics,25.0,8,62569.0,75.0
E24630,ML,40.0,0,38084.0,79.0
E24631,AI,23.0,14,69814.0,79.0
E24632,Software,31.0,1,35000.0,83.0
E24633,Data,23.0,6,60747.0,73.0
E24634,Software,40.0,13,72841.0,84.0
E24635,Data,37.0,6,60917.0,79.0
E24636,ML,39.0,6,72099.0,71.0
E24637,Data,22.0,15,96819.0,84.0
E24638,Data,33.0,8,58829.0,93.0
E24639,Software,37.0,14,79355.0,89.0
E24640,MLOps,23.0,14,64490.0,84.0
E24641,MLOps,39.0,12,62599.0,76.0
E24642,Software,24.0,2,35536.0,55.0
E24643,MLOps,24.0,3,48403.0,70.0
E24644,Analytics,27.0,10,61163.0,74.0
E24645,MLOps,39.0,5,52088.0,72.0
E24646,HR,37.0,11,64058.0,69.0
E24647,ML,30.0,12,61738.0,84.0
E24648,AI,32.0,7,63139.0,67.0
E24649,Analytics,22.0,8,62205.0,74.0
E24650,HR,37.0,3,35493.0,86.0
E24651,HR,22.0,11,72219.0,99.0
E24652,Software,35.0,0,35000.0,79.0
E24653,ML,29.0,2,51440.0,57.0
E24654,Data,37.0,9,80604.0,82.0
E24655,Software,22.0,0,35000.0,87.0
E24656,Analytics,27.0,2,44146.0,78.0
E24657,Software,34.0,4,53046.0,90.0
E24658,Software,35.0,3,42253.0,79.0
E24659,MLOps,22.0,12,60785.0,82.0
E24660,ML,23.0,5,51052.0,84.0
E24661,MLOps,28.0,14,84675.0,74.0
E24662,AI,35.0,9,43854.0,77.0
E24663,Data,33.0,12,67578.0,79.0
E24664,ML,31.0,14,89101.0,74.0
E24665,AI,33.0,7,67237.0,68.0
E24666,ML,28.0,11,52088.0,87.0
E24667,Data,32.0,13,55290.0,79.0
E24668,Data,35.0,8,72093.0,80.0
E24669,Data,26.0,9,39295.0,74.0
E24670,ML,22.0,1,35000.0,87.0
E24671,AI,27.0,8,68913.0,82.0
E24672,Software,36.0,2,56406.0,86.0
E24673,AI,37.0,6,40347.0,79.0
E24674,HR,32.0,4,50187.0,69.0
E24675,MLOps,38.0,11,81715.0,79.0
E24676,ML,30.0,9,57416.0,71.0
E24677,ML,35.0,15,74065.0,85.0
E24678,AI,32.0,10,85113.0,73.0
E24679,ML,22.0,14,75017.0,79.0
E24680,HR,27.0,4,35000.0,72.0
E24681,Analytics,34.0,11,69634.0,72.0
E24682,Software,33.0,8,65535.0,75.0
E24683,Data,36.0,13,86834.0,84.0
E24684,AI,26.0,11,76483.0,62.0
E24685,Data,25.0,11,72856.0,69.0
E24686,Analytics,39.0,9,51943.0,73.0
E24687,AI,28.0,13,92655.0,70.0
E24688,MLOps,36.0,15,78402.0,71.0
E24689,Software,23.0,4,56845.0,82.0
E24690,AI,38.0,3,54410.0,81.0
E24691,AI,38.0,2,48269.0,76.0
E24692,MLOps,35.0,10,60444.0,73.0
E24693,ML,27.0,7,73044.0,64.0
E24694,ML,23.0,0,36225.0,88.0
E24695,Analytics,25.0,8,62453.0,79.0
E24696,ML,31.0,1,47745.0,64.0
E24697,HR,40.0,6,51998.0,80.0
E24698,HR,35.0,0,47694.0,77.0
E24699,ML,31.0,2,45123.0,71.0
E24700,AI,33.0,5,45448.0,75.0
E24701,MLOps,36.0,14,83656.0,80.0
E24702,MLOps,35.0,0,35000.0,70.0
E24703,MLOps,24.0,3,46048.0,67.0
E24704,Software,32.0,13,71398.0,81.0
E24705,Software,39.0,15,88768.0,80.0
E24706,ML,34.0,8,68166.0,64.0
E24707,MLOps,29.0,15,72828.0,66.0
E24708,Data,32.0,11,58357.0,57.0
E24709,Data,35.0,5,66658.0,62.0
E24710,ML,23.0,11,87790.0,75.0
E24711,Software,25.0,12,102237.0,69.0
E24712,HR,33.0,14,72342.0,80.0
E24713,Data,23.0,6,46070.0,69.0
E24714,Software,30.0,1,35000.0,62.0
E24715,AI,36.0,11,65837.0,65.0
E24716,Analytics,31.0,0,35000.0,79.0
E24717,Software,37.0,9,56728.0,84.0
E24718,Data,23.0,11,69319.0,55.0
E24719,Analytics,30.0,8,39024.0,73.0
E24720,MLOps,39.0,13,75514.0,86.0
E24721,AI,33.0,13,86914.0,75.0
E24722,ML,37.0,0,39333.0,72.0
E24723,MLOps,29.0,11,77601.0,99.0
E24724,Data,22.0,8,49295.0,73.0
E24725,Data,27.0,6,35000.0,95.0
E24726,MLOps,39.0,6,66036.0,70.0
E24727,ML,26.0,13,77654.0,82.0
E24728,Software,38.0,14,75050.0,74.0
E24729,Analytics,34.0,10,64563.0,96.0
E24730,Data,36.0,11,55265.0,70.0
E24731,Software,40.0,7,59781.0,76.0
E24732,Software,39.0,15,83408.0,71.0
E24733,ML,31.0,11,71181.0,89.0
E24734,Analytics,34.0,5,44590.0,79.0
E24735,MLOps,24.0,13,78927.0,70.0
E24736,Analytics,24.0,2,44785.0,75.0
E24737,AI,39.0,1,41441.0,72.0
E24738,ML,25.0,11,67421.0,83.0
E24739,Data,22.0,10,64005.0,68.0
E24740,MLOps,23.0,12,67683.0,55.0
E24741,Analytics,22.0,1,39099.0,82.0
E24742,ML,29.0,6,35363.0,88.0
E24743,Software,23.0,10,65358.0,79.0
E24744,Analytics,25.0,3,41441.0,75.0
E24745,ML,38.0,12,90388.0,65.0
E24746,AI,22.0,1,35000.0,72.0
E24747,ML,24.0,8,43275.0,73.0
E24748,Analytics,31.0,10,56893.0,79.0
E24749,Data,25.0,13,77131.0,69.0
E24750,ML,27.0,3,40997.0,87.0
E24751,MLOps,30.0,13,53153.0,79.0
E24752,ML,25.0,1,35000.0,84.0
E24753,AI,35.0,7,69369.0,79.0
E24754,AI,35.0,10,88593.0,66.0
E24755,ML,22.0,6,59539.0,76.0
E24756,ML,32.0,9,59977.0,77.0
E24757,Software,28.0,2,43531.0,82.0
E24758,ML,32.0,8,49680.0,68.0
E24759,MLOps,34.0,14,92532.0,94.0
E24760,AI,28.0,12,89834.0,75.0
E24761,ML,33.0,14,68141.0,72.0
E24762,HR,36.0,5,55789.0,67.0
E24763,ML,37.0,2,35518.0,74.0
E24764,Software,24.0,8,65780.0,70.0
E24765,MLOps,32.0,0,35000.0,74.0
E24766,ML,30.0,15,70961.0,86.0
E24767,Data,39.0,10,67800.0,72.0
E24768,HR,29.0,4,35000.0,76.0
E24769,Data,26.0,6,52653.0,76.0
E24770,ML,37.0,2,38090.0,68.0
E24771,HR,29.0,14,84429.0,55.0
E24772,ML,25.0,6,55490.0,71.0
E24773,ML,32.0,14,77331.0,73.0
E24774,ML,40.0,8,69716.0,62.0
E24775,Software,27.0,2,50446.0,55.0
E24776,ML,25.0,12,81189.0,81.0
E24777,ML,30.0,3,35000.0,71.0
E24778,HR,30.0,7,64025.0,68.0
E24779,Analytics,27.0,0,53433.0,63.0
E24780,MLOps,33.0,10,45160.0,74.0
E24781,Analytics,22.0,13,59031.0,83.0
E24782,MLOps,30.0,9,83936.0,75.0
E24783,Data,24.0,9,67022.0,70.0
E24784,MLOps,38.0,7,48623.0,77.0
E24785,Analytics,32.0,15,65104.0,85.0
E24786,AI,34.0,12,63140.0,68.0
E24787,MLOps,33.0,3,35000.0,84.0
E24788,ML,34.0,1,41930.0,63.0
E24789,MLOps,34.0,9,72762.0,78.0
E24790,AI,38.0,12,87461.0,68.0
E24791,AI,33.0,6,35000.0,68.0
E24792,AI,24.0,10,71711.0,72.0
E24793,HR,29.0,8,59908.0,80.0
E24794,Software,30.0,15,88967.0,80.0
E24795,HR,39.0,4,35000.0,85.0
E24796,Analytics,29.0,4,46626.0,67.0
E24797,MLOps,38.0,10,51918.0,74.0
E24798,Analytics,36.0,2,35000.0,73.0
E24799,ML,29.0,12,92723.0,82.0
E24800,ML,38.0,4,66972.0,64.0
E24801,MLOps,31.0,7,58321.0,74.0
E24802,MLOps,30.0,3,35000.0,63.0
E24803,AI,24.0,11,59882.0,81.0
E24804,MLOps,24.0,13,95813.0,66.0
E24805,ML,32.0,11,65620.0,61.0
E24806,Software,36.0,10,51063.0,69.0
E24807,Analytics,38.0,15,81661.0,86.0
E24808,ML,36.0,8,57904.0,72.0
E24809,MLOps,30.0,4,35000.0,92.0
E24810,ML,27.0,11,60155.0,78.0
E24811,Software,29.0,6,36438.0,84.0
E24812,MLOps,25.0,0,64292.0,88.0
E24813,HR,31.0,9,52012.0,75.0
E24814,MLOps,24.0,6,46891.0,79.0
E24815,Software,36.0,0,35000.0,64.0
E24816,ML,23.0,5,58434.0,74.0
E24817,Data,29.0,11,44583.0,72.0
E24818,MLOps,27.0,14,76065.0,85.0
E24819,MLOps,33.0,14,78636.0,86.0
E24820,HR,35.0,5,55270.0,87.0
E24821,AI,29.0,14,78852.0,64.0
E24822,MLOps,27.0,4,35000.0,76.0
E24823,AI,39.0,1,36707.0,74.0
E24824,ML,37.0,15,86417.0,71.0
E24825,HR,38.0,6,53699.0,76.0
E24826,Data,28.0,13,73006.0,73.0
E24827,ML,22.0,13,91126.0,73.0
E24828,MLOps,35.0,11,77786.0,81.0
E24829,ML,25.0,6,45043.0,71.0
E24830,HR,26.0,0,35000.0,68.0
E24831,MLOps,37.0,13,78811.0,60.0
E24832,ML,24.0,3,35000.0,76.0
E24833,Software,37.0,14,77033.0,83.0
E24834,ML,26.0,3,49010.0,69.0
E24835,ML,28.0,1,35000.0,67.0
E24836,Analytics,33.0,13,83974.0,77.0
E24837,ML,35.0,1,47939.0,68.0
E24838,Software,34.0,14,52614.0,76.0
E24839,Analytics,31.0,3,49766.0,69.0
E24840,MLOps,33.0,10,83083.0,82.0
E24841,Data,29.0,5,49990.0,69.0
E24842,MLOps,30.0,13,58413.0,97.0
E24843,Analytics,24.0,4,54301.0,74.0
E24844,Analytics,32.0,7,49585.0,63.0
E24845,AI,28.0,10,71626.0,71.0
E24846,Data,39.0,2,49053.0,85.0
E24847,AI,40.0,6,38839.0,87.0
E24848,ML,23.0,11,70761.0,77.0
E24849,HR,34.0,15,68093.0,64.0
E24850,ML,23.0,14,61649.0,67.0
E24851,Software,28.0,15,89031.0,89.0
E24852,Data,31.0,13,75197.0,74.0
E24853,ML,27.0,11,37402.0,82.0
E24854,MLOps,37.0,3,51797.0,79.0
E24855,Software,22.0,2,35000.0,67.0
E24856,Software,38.0,15,80136.0,73.0
E24857,AI,40.0,1,35000.0,73.0
E24858,Data,35.0,7,67514.0,71.0
E24859,Analytics,40.0,2,47175.0,74.0
E24860,MLOps,26.0,7,59090.0,78.0
E24861,Analytics,33.0,5,56813.0,77.0
E24862,MLOps,36.0,7,54642.0,69.0
E24863,Software,28.0,13,84304.0,73.0
E24864,AI,26.0,3,47439.0,87.0
E24865,Data,29.0,15,91374.0,76.0
E24866,Analytics,22.0,7,73264.0,76.0
E24867,MLOps,31.0,5,63091.0,69.0
E24868,ML,24.0,9,62787.0,74.0
E24869,MLOps,27.0,12,90082.0,72.0
E24870,MLOps,40.0,14,68576.0,66.0
E24871,MLOps,23.0,3,43249.0,85.0
E24872,AI,35.0,15,86372.0,79.0
E24873,AI,26.0,10,61670.0,98.0
E24874,Data,24.0,3,54662.0,93.0
E24875,HR,32.0,1,38345.0,73.0
E24876,Software,27.0,2,35000.0,73.0
E24877,ML,34.0,1,35000.0,66.0
E24878,Data,38.0,3,54974.0,60.0
E24879,Software,35.0,12,59442.0,78.0
E24880,MLOps,35.0,4,47583.0,74.0
E24881,Data,34.0,5,44465.0,79.0
E24882,HR,26.0,8,64803.0,65.0
E24883,AI,30.0,3,43466.0,99.0
E24884,Software,40.0,7,45439.0,87.0
E24885,Software,32.0,6,35157.0,66.0
E24886,ML,33.0,0,45057.0,63.0
E24887,AI,33.0,13,71501.0,73.0
E24888,Software,32.0,0,35000.0,73.0
E24889,MLOps,24.0,12,73677.0,92.0
E24890,ML,33.0,11,71924.0,78.0
E24891,ML,25.0,5,45660.0,74.0
E24892,AI,35.0,13,72820.0,64.0
E24893,AI,39.0,8,71487.0,71.0
E24894,Software,27.0,12,71703.0,84.0
E24895,MLOps,27.0,12,53095.0,72.0
E24896,Analytics,22.0,0,35622.0,63.0
E24897,ML,28.0,10,76704.0,75.0
E24898,HR,34.0,7,40027.0,81.0
E24899,Analytics,25.0,2,49574.0,78.0
E24900,AI,31.0,14,75972.0,88.0
E24901,MLOps,37.0,5,35000.0,75.0
E24902,ML,37.0,15,90772.0,88.0
E24903,ML,22.0,8,49384.0,69.0
E24904,Software,39.0,15,79863.0,74.0
E24905,ML,38.0,10,68618.0,79.0
E24906,Software,33.0,14,78115.0,66.0
E24907,MLOps,37.0,1,35000.0,75.0
E24908,Analytics,33.0,10,79196.0,69.0
E24909,MLOps,29.0,11,57417.0,80.0
E24910,ML,34.0,14,72426.0,81.0
E24911,Analytics,38.0,15,90021.0,59.0
E24912,MLOps,23.0,14,75327.0,91.0
E24913,Data,35.0,8,54437.0,70.0
E24914,Analytics,28.0,9,57858.0,75.0
E24915,MLOps,38.0,15,57300.0,65.0
E24916,Analytics,34.0,2,52259.0,70.0
E24917,Analytics,23.0,7,41021.0,83.0
E24918,ML,32.0,2,40357.0,65.0
E24919,MLOps,37.0,9,35000.0,79.0
E24920,ML,36.0,10,65687.0,76.0
E24921,ML,35.0,0,35000.0,81.0
E24922,ML,24.0,10,43883.0,58.0
E24923,Analytics,40.0,14,64588.0,90.0
E24924,ML,34.0,6,35000.0,85.0
E24925,Software,37.0,14,74440.0,77.0
E24926,AI,37.0,1,37668.0,87.0
E24927,ML,40.0,0,35000.0,83.0
E24928,Analytics,34.0,3,35000.0,84.0
E24929,ML,32.0,14,86131.0,86.0
E24930,ML,23.0,15,75998.0,68.0
E24931,HR,24.0,3,56667.0,73.0
E24932,Data,34.0,0,35000.0,75.0
E24933,ML,39.0,11,69638.0,70.0
E24934,Software,38.0,13,75396.0,81.0
E24935,Software,38.0,6,42308.0,77.0
E24936,Analytics,24.0,9,74098.0,78.0
E24937,AI,30.0,13,72210.0,65.0
E24938,AI,33.0,0,35138.0,62.0
E24939,AI,33.0,14,80195.0,79.0
E24940,Data,31.0,6,73732.0,73.0
E24941,Software,39.0,14,70709.0,69.0
E24942,Data,26.0,13,74593.0,73.0
E24943,MLOps,37.0,2,53809.0,75.0
E24944,ML,30.0,9,58954.0,78.0
E24945,MLOps,34.0,4,58371.0,78.0
E24946,ML,30.0,14,75491.0,72.0
E24947,ML,28.0,15,82840.0,73.0
E24948,Data,32.0,15,76674.0,66.0
E24949,HR,32.0,4,41858.0,68.0
E24950,ML,36.0,13,72697.0,73.0
E24951,MLOps,23.0,1,35000.0,64.0
E24952,Software,23.0,11,57198.0,59.0
E24953,Data,29.0,1,35000.0,62.0
E24954,AI,25.0,1,37081.0,81.0
E24955,Analytics,35.0,15,86255.0,79.0
E24956,Analytics,34.0,12,65083.0,80.0
E24957,ML,24.0,0,51438.0,71.0
E24958,MLOps,24.0,10,49332.0,69.0
E24959,Analytics,38.0,12,59395.0,90.0
E24960,ML,34.0,6,56236.0,83.0
E24961,ML,38.0,12,85149.0,87.0
E24962,Data,34.0,12,61047.0,59.0
E24963,AI,29.0,5,66802.0,89.0
E24964,Data,28.0,7,63862.0,77.0
E24965,AI,37.0,5,54706.0,72.0
E24966,AI,40.0,11,72474.0,81.0
E24967,ML,30.0,13,78128.0,86.0
E24968,Software,31.0,11,61047.0,82.0
E24969,Software,29.0,6,45939.0,82.0
E24970,MLOps,40.0,12,63913.0,74.0
E24971,Data,24.0,14,70266.0,67.0
E24972,MLOps,25.0,5,56762.0,73.0
E24973,Software,37.0,14,90572.0,92.0
E24974,Data,39.0,2,35000.0,68.0
E24975,Data,27.0,14,65099.0,82.0
E24976,Software,32.0,11,83046.0,61.0
E24977,Analytics,27.0,9,60003.0,73.0
E24978,ML,40.0,6,59652.0,84.0
E24979,Analytics,23.0,11,61879.0,66.0
E24980,Software,33.0,15,101593.0,69.0
E24981,MLOps,33.0,14,77081.0,81.0
E24982,Data,39.0,15,88418.0,76.0
E24983,Analytics,32.0,15,89843.0,79.0
E24984,Data,28.0,15,59404.0,84.0
E24985,HR,31.0,9,40658.0,64.0
E24986,Data,34.0,7,48106.0,65.0
E24987,Analytics,38.0,6,52450.0,86.0
E24988,Software,22.0,15,78985.0,70.0
E24989,ML,35.0,6,64080.0,83.0
E24990,ML,33.0,0,35000.0,74.0
E24991,HR,25.0,3,35000.0,94.0
E24992,AI,29.0,10,52871.0,75.0
E24993,Data,32.0,9,74402.0,87.0
E24994,ML,37.0,15,88128.0,72.0
E24995,ML,37.0,15,63528.0,76.0
E24996,ML,31.0,0,42849.0,77.0
E24997,Data,35.0,13,66407.0,86.0
E24998,Analytics,31.0,12,53336.0,79.0
E24999,ML,34.0,13,72529.0,96.0
E25000,Analytics,40.0,9,59736.0,89.0
E25001,HR,23.0,10,73304.0,85.0
E25002,HR,38.0,1,35786.0,85.0
E25003,Software,25.0,8,71688.0,77.0
E25004,Data,39.0,3,58092.0,73.0
E25005,Analytics,29.0,3,36345.0,81.0
E25006,Data,25.0,2,37865.0,88.0
E25007,ML,22.0,8,69836.0,75.0
E25008,Software,38.0,11,67537.0,80.0
E25009,AI,35.0,1,49210.0,72.0
E25010,Analytics,30.0,12,82642.0,74.0
E25011,MLOps,39.0,15,59593.0,76.0
E25012,ML,38.0,15,85735.0,87.0
E25013,Software,25.0,10,69179.0,66.0
E25014,ML,31.0,12,75575.0,86.0
E25015,ML,34.0,0,38536.0,79.0
E25016,Analytics,34.0,12,74315.0,78.0
E25017,AI,31.0,9,83073.0,87.0
E25018,ML,26.0,7,60326.0,84.0
E25019,ML,26.0,13,68098.0,86.0
E25020,AI,25.0,2,35798.0,82.0
E25021,HR,31.0,11,64557.0,76.0
E25022,Data,32.0,6,67791.0,86.0
E25023,Software,39.0,13,60999.0,77.0
E25024,MLOps,24.0,1,55827.0,72.0
E25025,AI,31.0,2,43088.0,72.0
E25026,Analytics,33.0,13,48003.0,58.0
E25027,Software,30.0,9,77500.0,77.0
E25028,AI,22.0,7,65466.0,74.0
E25029,MLOps,34.0,11,63517.0,74.0
E25030,ML,25.0,12,73228.0,84.0
E25031,Software,36.0,7,66900.0,84.0
E25032,ML,27.0,15,93941.0,59.0
E25033,AI,34.0,14,75186.0,60.0
E25034,Data,25.0,5,66131.0,77.0
E25035,ML,33.0,7,53761.0,60.0
E25036,AI,24.0,3,58311.0,76.0
E25037,Data,27.0,3,35000.0,76.0
E25038,Software,36.0,3,62296.0,75.0
E25039,ML,27.0,0,35000.0,68.0
E25040,ML,29.0,11,58480.0,90.0
E25041,ML,30.0,1,50267.0,55.0
E25042,MLOps,26.0,3,45183.0,88.0
E25043,Analytics,32.0,6,61499.0,77.0
E25044,MLOps,27.0,5,35722.0,58.0
E25045,ML,32.0,12,60897.0,63.0
E25046,HR,37.0,9,58498.0,77.0
E25047,ML,36.0,1,35000.0,88.0
E25048,MLOps,26.0,7,69588.0,78.0
E25049,Software,35.0,11,67169.0,76.0
E25050,Analytics,36.0,3,35000.0,78.0
E25051,MLOps,32.0,1,37274.0,64.0
E25052,HR,35.0,7,55890.0,72.0
E25053,Data,29.0,7,61866.0,72.0
E25054,ML,23.0,7,54528.0,77.0
E25055,ML,32.0,10,55772.0,83.0
E25056,HR,39.0,10,62395.0,71.0
E25057,MLOps,31.0,5,75196.0,75.0
E25058,Software,32.0,6,57089.0,78.0
E25059,ML,34.0,13,62351.0,62.0
E25060,ML,37.0,12,83036.0,87.0
E25061,Software,31.0,2,69004.0,82.0
E25062,HR,28.0,3,50343.0,70.0
E25063,ML,33.0,9,61285.0,84.0
E25064,ML,35.0,8,41234.0,78.0
E25065,AI,34.0,9,60847.0,76.0
E25066,Data,33.0,12,56199.0,79.0
E25067,Data,40.0,5,53526.0,91.0
E25068,ML,27.0,4,35000.0,77.0
E25069,HR,28.0,0,41901.0,92.0
E25070,ML,38.0,3,35000.0,76.0
E25071,MLOps,25.0,15,81043.0,69.0
E25072,MLOps,37.0,9,80711.0,72.0
E25073,ML,26.0,14,65780.0,83.0
E25074,Analytics,34.0,8,51050.0,83.0
E25075,MLOps,38.0,14,81391.0,86.0
E25076,Analytics,38.0,15,73461.0,68.0
