Employee_ID,Department,Age,Experience_Years,Salary,Performance_Score
E27434,Software,24,6,49692,70
E27435,Data,27,0,41932,79
E27436,AI,22,0,43776,67
E27437,ML,27,13,44168,71
E27438,Data,28,4,52240,82
E27439,Data,28,11,73266,82
E27440,ML,23,13,95257,74
E27441,Analytics,33,10,73407,87
E27442,Analytics,35,0,37260,77
E27443,ML,25,13,69186,81
E27444,HR,33,4,35000,88
E27445,ML,29,10,69691,79
E27446,Software,34,15,72638,72
E27447,Data,30,0,35000,86
E27448,MLOps,39,2,38951,77
E27449,ML,36,13,78338,58
E27450,AI,28,12,83348,73
E27451,AI,31,15,82562,86
E27452,AI,32,15,83233,86
E27453,Data,24,1,35000,94
E27454,ML,29,14,71451,80
E27455,AI,27,3,40791,79
E27456,Software,24,13,76358,84
E27457,Data,26,10,50526,70
E27458,Software,37,15,68268,90
E27459,Analytics,37,15,91615,55
E27460,Data,32,4,47790,65
E27461,Analytics,33,8,35000,91
E27462,ML,33,15,85864,77
E27463,ML,35,12,71630,72
E27464,AI,26,8,61281,96
E27465,HR,32,11,67721,82
E27466,Data,37,1,58228,77
E27467,ML,22,11,67678,82
E27468,ML,31,13,46049,68
E27469,Data,24,6,69922,72
E27470,Analytics,23,2,53369,62
E27471,ML,33,1,35000,84
E27472,ML,28,2,35000,73
E27473,AI,31,9,73414,75
E27474,ML,30,0,67338,80
E27475,Data,32,15,86502,74
E27476,AI,28,6,44368,69
E27477,ML,31,7,63801,76
E27478,Data,24,6,44507,79
E27479,ML,26,11,58643,96
E27480,MLOps,28,4,44829,63
E27481,Software,32,13,83551,73
E27482,AI,22,13,86222,86
E27483,ML,38,12,54701,84
E27484,ML,26,14,69206,78
E27485,MLOps,37,12,50874,75
E27486,Software,34,4,59787,79
E27487,AI,27,10,69472,77
E27488,Analytics,32,8,63570,63
E27489,ML,27,10,65074,75
E27490,HR,29,15,83117,80
E27491,Software,37,1,41414,73
E27492,MLOps,40,2,45102,74
E27493,Data,30,15,69935,74
E27494,Data,22,3,54643,85
E27495,Analytics,30,7,70675,78
E27496,Data,34,6,55975,78
E27497,ML,31,13,71279,73
E27498,Analytics,33,3,66834,85
E27499,AI,24,2,49850,65
E27500,Data,31,0,35000,66
E27501,Data,29,4,54893,85
E27502,ML,27,14,90715,74
E27503,Data,40,13,72000,77
E27504,Software,31,0,35000,89
E27505,Analytics,28,15,94903,84
E27506,HR,30,5,53678,76
E27507,AI,34,2,55838,63
E27508,AI,24,1,40730,69
E27509,Data,40,4,35000,86
E27510,ML,26,5,58886,64
E27511,Software,23,10,73347,79
E27512,Analytics,30,1,35000,88
E27513,Software,40,8,89433,76
E27514,Analytics,29,1,35000,55
E27515,Data,32,9,53330,84
E27516,ML,24,10,83889,70
E27517,Data,31,10,48999,62
E27518,Analytics,26,7,54899,74
E27519,HR,22,6,44807,84
E27520,Software,33,4,46833,72
E27521,Data,31,14,65050,84
E27522,Data,35,15,104102,87
E27523,ML,40,1,35000,71
E27524,MLOps,36,15,88936,93
E27525,HR,38,8,41717,85
E27526,AI,32,9,59907,81
E27527,Data,39,10,81032,83
E27528,Software,23,3,45848,74
E27529,ML,36,15,95988,78
E27530,HR,26,14,74752,62
E27531,AI,40,6,60951,70
E27532,ML,35,5,52457,73
E27533,AI,25,14,65457,93
E27534,ML,27,7,70044,86
E27535,Analytics,23,4,37222,75
E27536,MLOps,34,11,73685,77
E27537,ML,25,0,35000,72
E27538,Analytics,34,11,71861,80
E27539,Data,23,10,65535,84
E27540,ML,31,7,80894,76
E27541,Software,26,8,67663,74
E27542,MLOps,27,8,54673,73
E27543,Analytics,30,3,41637,70
E27544,Analytics,23,15,80078,75
E27545,ML,29,8,54170,82
E27546,HR,35,7,40765,84
E27547,Data,28,9,86800,61
E27548,ML,26,11,79232,72
E27549,Data,31,7,48153,69
E27550,Analytics,27,3,46590,70
E27551,ML,38,6,68205,76
E27552,MLOps,24,9,56788,68
E27553,Analytics,31,3,35000,79
E27554,AI,35,2,35000,81
E27555,MLOps,29,2,35000,84
E27556,Data,40,5,49389,71
E27557,MLOps,40,12,55394,87
E27558,MLOps,31,7,66220,74
E27559,AI,35,4,49350,73
E27560,MLOps,28,10,73190,68
E27561,MLOps,40,12,78194,79
E27562,MLOps,31,1,35000,61
E27563,Analytics,33,15,53267,77
E27564,Analytics,29,1,48113,72
E27565,Data,30,11,59514,73
E27566,Analytics,27,0,43376,62
E27567,Analytics,26,4,45449,74
E27568,ML,40,6,55405,86
E27569,MLOps,28,3,55315,94
E27570,MLOps,39,3,35000,74
E27571,Software,22,5,41253,74
E27572,MLOps,33,12,87151,83
E27573,MLOps,37,7,67142,90
E27574,Analytics,22,13,78987,86
E27575,Analytics,23,12,54804,85
E27576,Software,29,3,41458,83
E27577,Data,28,7,43526,58
E27578,MLOps,25,9,54385,56
E27579,Analytics,31,4,37212,80
E27580,AI,33,7,43360,77
E27581,HR,38,4,46789,55
E27582,Analytics,29,3,35000,73
E27583,Data,37,1,35000,66
E27584,ML,29,10,54827,66
E27585,HR,36,7,71701,94
E27586,AI,39,11,70815,76
E27587,ML,29,1,44011,64
E27588,Data,39,13,72388,74
E27589,Analytics,32,15,79598,96
E27590,ML,27,4,49814,76
E27591,AI,38,15,98186,64
E27592,Analytics,33,2,54246,92
E27593,MLOps,32,8,60240,81
E27594,HR,38,14,65730,84
E27595,HR,34,6,61140,75
E27596,MLOps,40,14,71303,77
E27597,Data,22,3,38704,81
E27598,Software,36,4,44754,81
E27599,Data,31,10,66757,76
E27600,HR,23,0,46667,71
E27601,ML,28,3,35000,83
E27602,AI,34,11,74535,83
E27603,Analytics,23,2,37368,68
E27604,MLOps,31,5,86645,78
E27605,AI,34,8,57383,74
E27606,ML,27,12,83888,61
E27607,MLOps,38,8,79899,56
E27608,MLOps,38,1,35000,71
E27609,ML,34,9,61800,62
E27610,ML,34,7,62032,85
E27611,MLOps,27,6,42349,72
E27612,ML,39,5,45165,76
E27613,ML,31,13,70580,98
E27614,ML,23,10,74569,70
E27615,Software,28,0,54530,70
E27616,ML,36,11,65756,87
E27617,AI,32,4,35538,75
E27618,ML,33,15,106072,85
E27619,ML,35,7,62837,74
E27620,Data,27,5,59512,80
E27621,Data,26,1,35000,85
E27622,Analytics,38,2,35000,84
E27623,AI,31,11,63646,71
E27624,MLOps,37,15,87014,59
E27625,ML,33,6,53343,68
E27626,Software,32,9,54605,71
E27627,ML,31,15,66645,84
E27628,Software,40,14,87198,80
E27629,Analytics,32,11,74212,83
E27630,MLOps,37,13,66306,84
E27631,MLOps,26,8,58044,79
E27632,Data,30,7,46077,75
E27633,Analytics,32,7,45778,71
E27634,HR,23,1,40438,68
E27635,MLOps,40,9,86361,77
E27636,HR,33,4,50626,69
E27637,ML,24,11,75008,72
E27638,ML,30,11,64811,79
E27639,Analytics,40,5,47231,76
E27640,HR,33,11,75235,65
E27641,Data,26,2,43849,58
E27642,Software,22,4,53474,69
E27643,Data,29,10,50875,85
E27644,Software,37,10,63576,77
E27645,Software,27,14,76886,83
E27646,AI,37,1,45141,77
E27647,Analytics,32,11,72389,79
E27648,Data,36,3,35539,78
E27649,HR,39,5,63606,65
E27650,Analytics,36,1,54307,66
E27651,MLOps,35,5,43113,85
E27652,Software,25,3,35000,80
E27653,Analytics,35,8,50719,70
E27654,Analytics,31,2,35000,73
E27655,AI,25,9,61881,79
E27656,MLOps,36,11,80624,75
E27657,Data,39,6,51877,98
E27658,ML,33,14,91404,79
E27659,Software,38,2,60936,77
E27660,Analytics,31,15,92296,80
E27661,Software,38,9,73776,80
E27662,MLOps,28,6,63764,69
E27663,HR,22,0,35809,72
E27664,MLOps,34,13,60899,82
E27665,MLOps,28,15,93791,85
E27666,HR,22,1,48310,78
E27667,Analytics,32,4,35000,59
E27668,HR,22,9,59672,81
E27669,Analytics,31,5,49925,81
E27670,MLOps,30,9,57243,75
E27671,Data,27,9,73518,71
E27672,Software,32,6,62766,86
E27673,Data,29,11,76583,74
E27674,AI,28,0,35000,86
E27675,ML,23,10,56064,68
E27676,Data,34,5,65112,75
E27677,Software,23,3,35000,93
E27678,HR,39,0,35000,99
E27679,MLOps,38,0,35000,72
E27680,ML,24,12,69115,76
E27681,ML,28,13,76794,86
E27682,ML,31,15,89938,70
E27683,Software,32,13,85294,72
E27684,Data,39,3,52166,69
E27685,MLOps,22,3,37697,89
E27686,AI,40,12,72029,75
E27687,Software,34,7,55695,74
E27688,MLOps,31,14,95675,78
E27689,Software,28,0,35000,72
E27690,Data,36,4,40852,75
E27691,MLOps,22,3,66715,79
E27692,Software,25,10,81498,59
E27693,ML,38,11,68514,70
E27694,HR,37,3,41847,79
E27695,Analytics,30,13,85145,74
E27696,Software,40,1,50918,76
E27697,ML,29,0,35000,65
E27698,Data,28,9,85426,66
E27699,Software,24,15,78351,72
E27700,Software,26,4,49303,75
E27701,Software,26,9,80128,75
E27702,MLOps,24,13,72398,71
E27703,Analytics,40,1,59799,83
E27704,Data,30,15,89438,73
E27705,MLOps,40,9,54777,70
E27706,Data,28,2,58854,66
E27707,AI,39,8,53161,79
E27708,Data,31,2,35000,78
E27709,MLOps,26,0,35336,87
E27710,Software,31,3,36798,71
E27711,HR,26,13,70985,79
E27712,MLOps,38,7,50628,90
E27713,Software,27,5,39769,77
E27714,Software,38,5,35000,73
E27715,MLOps,36,14,86765,76
E27716,AI,30,10,72461,88
E27717,HR,30,15,87348,86
E27718,AI,36,7,59319,60
E27719,ML,22,11,57604,81
E27720,Analytics,32,0,39991,72
E27721,AI,35,10,57828,80
E27722,Analytics,35,11,59272,77
E27723,ML,38,14,53612,80
E27724,ML,35,5,61917,70
E27725,Software,30,8,49853,62
E27726,Data,37,10,72362,55
E27727,HR,25,11,51982,63
E27728,Data,25,13,65225,90
E27729,Software,22,5,63865,88
E27730,ML,37,1,48518,86
E27731,Software,27,15,95124,61
E27732,Software,26,9,56525,84
E27733,MLOps,25,2,35000,81
E27734,MLOps,35,14,82372,66
E27735,Software,31,15,61184,88
E27736,AI,40,2,35000,78
E27737,Analytics,35,14,67968,94
E27738,Data,33,9,80208,89
E27739,Software,25,2,35000,64
E27740,AI,38,3,46026,75
E27741,Data,27,3,35000,78
E27742,Data,37,6,65726,75
E27743,ML,22,12,79656,90
E27744,Software,35,11,63020,68
E27745,Software,36,7,68098,78
E27746,MLOps,23,13,91005,68
E27747,MLOps,35,15,74691,80
E27748,MLOps,22,14,90485,77
E27749,ML,32,3,43898,85
E27750,HR,39,12,54805,95
E27751,AI,29,2,45516,66
E27752,Data,35,13,67784,87
E27753,ML,25,4,35000,87
E27754,ML,32,1,40685,59
E27755,AI,30,0,39713,79
E27756,ML,22,11,91848,91
E27757,MLOps,37,4,45369,70
E27758,HR,24,11,53164,79
E27759,Analytics,23,5,44617,68
E27760,Software,35,1,50648,74
E27761,ML,37,5,72847,83
E27762,MLOps,26,5,60649,62
E27763,Software,34,6,58196,82
E27764,Software,28,5,44879,75
E27765,AI,36,6,46959,77
E27766,Analytics,37,10,71118,78
E27767,MLOps,32,6,55628,85
E27768,Analytics,28,8,40337,93
E27769,ML,28,3,35000,82
E27770,ML,31,14,74138,85
E27771,Data,25,15,80698,93
E27772,ML,23,2,35000,72
E27773,MLOps,34,13,78211,82
E27774,ML,31,9,65189,83
E27775,MLOps,31,12,75745,83
E27776,Software,35,2,51567,83
E27777,HR,31,11,54861,99
E27778,ML,26,13,75496,61
E27779,MLOps,22,5,52504,83
E27780,Software,33,6,61395,71
E27781,ML,33,15,79901,83
E27782,AI,33,4,36837,72
E27783,ML,23,12,70258,74
E27784,Analytics,37,4,46676,92
E27785,MLOps,39,7,56840,86
E27786,AI,28,1,55317,78
E27787,Data,22,14,70093,62
E27788,ML,38,3,47112,83
E27789,Data,34,11,45795,87
E27790,Data,30,6,42992,68
E27791,HR,25,2,35000,91
E27792,Data,22,0,35000,73
E27793,ML,26,2,53331,73
E27794,Analytics,23,8,71186,77
E27795,MLOps,25,2,35000,94
E27796,Software,39,2,38354,63
E27797,Software,34,15,92010,75
E27798,ML,23,8,61979,85
E27799,Analytics,37,1,36375,82
E27800,AI,37,2,35440,66
E27801,MLOps,25,8,35000,70
E27802,Analytics,40,4,47190,77
E27803,Data,24,3,35000,82
E27804,Data,37,12,68335,94
E27805,Analytics,27,7,71309,78
E27806,Analytics,29,15,87313,86
E27807,AI,30,10,54088,58
E27808,Data,26,5,51375,69
E27809,AI,38,12,86620,76
E27810,Data,25,7,52735,69
E27811,Analytics,33,11,73213,84
E27812,MLOps,28,7,60977,75
E27813,Analytics,40,0,36660,55
E27814,Data,31,5,45845,67
E27815,MLOps,38,3,71057,74
E27816,ML,31,4,65521,63
E27817,Data,35,6,54437,78
E27818,ML,33,10,61211,78
E27819,Data,29,13,79726,92
E27820,Data,37,3,67856,78
E27821,Analytics,28,9,66129,84
E27822,HR,25,7,68935,72
E27823,Software,34,0,35000,55
E27824,HR,28,6,59137,73
E27825,HR,35,11,87053,60
E27826,ML,36,11,80544,66
E27827,MLOps,35,12,86951,82
E27828,MLOps,38,13,71907,82
E27829,ML,36,8,53212,87
E27830,Software,37,0,47627,76
E27831,Software,40,5,41837,77
E27832,Analytics,40,9,80252,82
E27833,Software,22,4,59397,59
E27834,AI,37,1,61478,91
E27835,Data,38,5,44527,62
E27836,ML,40,1,35000,65
E27837,HR,25,12,79499,78
E27838,AI,39,5,53442,69
E27839,MLOps,40,9,50849,71
E27840,ML,34,1,47866,85
E27841,Software,29,7,77292,74
E27842,Software,35,14,98639,68
E27843,Analytics,24,4,46211,74
E27844,HR,27,11,53101,77
E27845,Data,32,5,42587,79
E27846,HR,39,10,53987,79
E27847,Analytics,30,15,70876,82
E27848,AI,35,2,43929,71
E27849,Software,32,2,35000,80
E27850,Software,39,13,53995,90
E27851,MLOps,38,8,47654,73
E27852,Software,26,4,64822,78
E27853,Analytics,30,9,70948,88
E27854,ML,29,4,35000,71
E27855,AI,34,7,62458,59
E27856,Data,23,14,77205,82
E27857,Analytics,26,5,46793,82
E27858,Data,39,10,61435,75
E27859,ML,37,14,93334,73
E27860,ML,37,10,54367,84
E27861,AI,34,6,55412,79
E27862,MLOps,36,15,74504,79
E27863,Analytics,31,7,40971,58
E27864,Analytics,30,6,65442,73
E27865,MLOps,30,10,80389,77
E27866,MLOps,22,4,48127,65
E27867,Data,28,7,66890,83
E27868,Software,40,4,41120,79
E27869,HR,36,0,44065,81
E27870,Data,29,3,43695,70
E27871,ML,24,10,56272,74
E27872,Analytics,26,13,72541,68
E27873,Data,33,3,44016,68
E27874,Data,38,4,52806,80
E27875,Data,28,2,35000,56
E27876,Analytics,25,1,35000,73
E27877,MLOps,29,3,58628,81
E27878,Software,25,12,69769,80
E27879,Data,30,12,55729,97
E27880,MLOps,30,15,92185,82
E27881,HR,27,0,42060,56
E27882,MLOps,30,12,61617,94
E27883,ML,33,9,45919,73
E27884,ML,38,5,58555,65
E27885,AI,36,2,36598,84
E27886,Analytics,40,2,35000,85
E27887,Analytics,32,8,44471,94
E27888,ML,26,12,66517,85
E27889,ML,23,2,62582,74
E27890,Data,25,10,73633,74
E27891,Data,28,2,35000,73
E27892,Data,30,3,35364,85
E27893,Data,32,0,52254,73
E27894,AI,30,15,66150,89
E27895,Analytics,28,4,55629,86
E27896,Analytics,37,9,51654,78
E27897,Analytics,33,2,36360,69
E27898,ML,23,9,40360,68
E27899,Analytics,32,11,64571,88
E27900,ML,25,6,49372,79
E27901,AI,36,9,57383,77
E27902,Data,25,3,67850,68
E27903,Analytics,31,7,66039,75
E27904,Software,23,9,51706,77
E27905,Data,39,1,35000,80
E27906,ML,23,6,62880,81
E27907,Software,34,6,39731,86
E27908,MLOps,31,2,35529,85
E27909,Data,23,1,50331,82
E27910,MLOps,38,0,35000,62
E27911,Data,29,5,41672,74
E27912,Data,37,14,68599,85
E27913,Software,30,11,57431,82
E27914,AI,25,14,89687,89
E27915,Data,27,8,61166,59
E27916,AI,24,1,35000,69
E27917,Software,29,7,53947,74
E27918,ML,33,4,55454,78
E27919,Analytics,32,9,55880,80
E27920,ML,28,11,67883,82
E27921,MLOps,28,15,68718,88
E27922,AI,31,10,83747,71
E27923,Software,27,9,66999,74
E27924,Software,35,6,37420,69
E27925,Data,28,3,36989,68
E27926,ML,39,5,42174,89
E27927,ML,26,9,59547,71
E27928,MLOps,25,15,101936,71
E27929,Data,39,9,56361,76
E27930,Data,23,1,35630,68
E27931,Analytics,22,1,35000,76
E27932,ML,26,13,75515,71
E27933,ML,25,13,65538,83
E27934,ML,32,6,43746,66
E27935,AI,38,4,40866,68
E27936,MLOps,23,0,35786,75
E27937,ML,31,12,68586,76
E27938,Data,28,12,70085,83
E27939,MLOps,36,10,74864,92
E27940,MLOps,27,15,64709,71
E27941,Software,27,3,45679,76
E27942,MLOps,24,13,87732,81
E27943,ML,22,15,93024,78
E27944,MLOps,40,9,63704,70
E27945,ML,30,10,72512,70
E27946,Software,38,11,82549,61
E27947,AI,40,5,40516,72
E27948,Data,33,4,42269,69
E27949,Analytics,32,10,57739,76
E27950,MLOps,38,4,44076,61
E27951,Data,36,12,60691,89
E27952,MLOps,27,13,68496,79
E27953,Software,40,8,65137,74
E27954,AI,38,9,57109,73
E27955,MLOps,22,1,39537,68
E27956,AI,34,7,46672,75
E27957,ML,22,15,89349,75
E27958,ML,26,10,46354,76
E27959,ML,34,1,35063,81
E27960,MLOps,34,6,64295,81
E27961,MLOps,26,11,63931,75
E27962,Software,31,14,66658,81
E27963,MLOps,23,11,81265,92
E27964,MLOps,31,4,38037,79
E27965,ML,26,3,40390,79
E27966,ML,39,2,36814,82
E27967,ML,37,11,62129,78
E27968,ML,29,2,54391,82
E27969,MLOps,30,10,46851,75
E27970,ML,39,14,68764,76
E27971,ML,38,10,63525,80
E27972,Analytics,37,4,53098,90
E27973,HR,32,3,35000,77
E27974,ML,30,15,87428,76
E27975,AI,33,2,45912,88
E27976,Analytics,36,0,35000,74
E27977,Analytics,23,8,51809,67
E27978,AI,24,0,35000,71
E27979,Data,30,13,87444,71
E27980,HR,31,13,89231,71
E27981,ML,25,2,50188,84
E27982,Data,23,6,46382,65
E27983,Analytics,31,14,79928,80
E27984,Software,25,11,71369,71
E27985,Data,24,1,35000,73
E27986,HR,28,9,59869,71
E27987,Analytics,39,8,77144,66
E27988,AI,23,10,51558,79
E27989,Software,30,14,80834,82
E27990,AI,38,8,59298,73
E27991,Data,22,15,69178,77
E27992,AI,38,11,76663,82
E27993,ML,36,0,35000,70
E27994,HR,22,9,76501,67
E27995,Software,29,6,80687,99
E27996,Analytics,23,6,53706,70
E27997,ML,29,11,89814,89
E27998,MLOps,39,11,69483,94
E27999,MLOps,37,6,35000,97
E28000,MLOps,22,1,35000,74
E28001,AI,37,1,37302,77
E28002,Software,40,4,68112,72
E28003,AI,34,11,69330,69
E28004,Data,32,3,35000,80
E28005,HR,34,13,79189,86
E28006,Software,32,13,75227,84
E28007,AI,26,8,56826,82
E28008,Data,22,9,61938,80
E28009,AI,22,11,81827,83
E28010,Data,28,0,36913,84
E28011,ML,36,7,58311,85
E28012,Analytics,37,13,67989,72
E28013,AI,26,15,64834,72
E28014,MLOps,28,4,49271,72
E28015,HR,22,7,49267,71
E28016,Software,39,0,36790,75
E28017,Analytics,25,2,35000,69
E28018,ML,31,1,39283,69
E28019,ML,23,5,49320,71
E28020,Analytics,37,8,59755,81
E28021,Software,38,5,52801,68
E28022,Data,36,2,46759,67
E28023,ML,25,13,80706,71
E28024,ML,30,10,62737,74
E28025,ML,40,12,82282,81
E28026,Analytics,37,13,73042,69
E28027,Data,24,13,57784,90
E28028,ML,38,6,61442,90
E28029,Data,31,11,65639,79
E28030,Software,40,13,69554,71
E28031,Data,30,12,88720,76
E28032,ML,23,3,41366,82
E28033,Analytics,31,14,80496,68
E28034,HR,37,10,77513,81
E28035,ML,37,2,35000,57
E28036,ML,34,14,85876,77
E28037,Analytics,38,12,73068,86
E28038,MLOps,35,8,74690,81
E28039,Software,32,5,43250,73
E28040,AI,39,12,63359,82
E28041,ML,27,9,65473,72
E28042,Software,22,9,50329,82
E28043,Analytics,39,0,50010,65
E28044,Data,36,2,37618,86
E28045,MLOps,36,5,70697,78
E28046,Analytics,29,14,65057,88
E28047,Software,31,11,80536,69
E28048,ML,33,3,41016,58
E28049,Data,34,14,69797,66
E28050,HR,26,12,76333,76
E28051,Data,29,1,39686,76
E28052,ML,27,1,44739,70
E28053,ML,30,6,44565,60
E28054,AI,33,7,37410,72
E28055,AI,26,12,78801,72
E28056,ML,29,9,53956,63
E28057,ML,28,5,50623,87
E28058,Analytics,27,10,72378,69
E28059,AI,37,10,66876,73
E28060,ML,22,11,65614,91
E28061,Data,33,9,55319,74
E28062,Analytics,24,0,48122,80
E28063,ML,31,14,86220,76
E28064,MLOps,33,5,63825,70
E28065,Software,30,13,60661,71
E28066,Software,29,10,57205,84
E28067,MLOps,33,9,57376,84
E28068,Software,22,5,54128,87
E28069,Analytics,39,12,91149,65
E28070,HR,28,7,56683,59
E28071,HR,22,4,41848,79
E28072,Analytics,28,1,40993,64
E28073,Data,28,1,35000,67
E28074,ML,26,9,36653,71
E28075,Analytics,33,6,38778,64
E28076,Data,25,5,45001,81
E28077,Analytics,28,8,64140,68
E28078,ML,22,1,51391,89
E28079,Software,26,14,92909,77
E28080,HR,33,8,69813,83
E28081,ML,27,14,61306,78
E28082,Analytics,36,6,50392,71
E28083,Software,31,4,64003,81
E28084,Analytics,26,10,48158,75
E28085,HR,27,0,35108,82
E28086,Data,28,3,44276,76
E28087,MLOps,32,8,68566,82
E28088,Data,39,2,35000,71
E28089,Data,26,15,87260,91
E28090,MLOps,40,5,35392,55
E28091,AI,34,11,78412,86
E28092,Analytics,32,14,61877,67
E28093,Data,28,1,39325,89
E28094,Data,29,3,35000,73
E28095,Data,36,1,35000,85
E28096,Data,40,4,52686,72
E28097,Data,31,9,53842,85
E28098,MLOps,23,12,78168,88
E28099,Software,32,6,56625,81
E28100,HR,27,12,69071,80
E28101,Data,36,13,47990,75
E28102,AI,31,6,54872,77
E28103,HR,24,5,58394,84
E28104,ML,26,12,77033,82
E28105,ML,39,3,35000,79
E28106,ML,39,11,70721,65
E28107,Data,29,10,62536,84
E28108,MLOps,31,4,48605,59
E28109,Analytics,28,3,58449,71
E28110,Data,38,9,65235,81
E28111,ML,38,10,58600,85
E28112,Data,28,4,53269,85
E28113,ML,26,10,66003,92
E28114,Analytics,25,8,70851,77
E28115,MLOps,36,0,35000,72
E28116,ML,39,7,41793,75
E28117,ML,32,4,43979,79
E28118,AI,31,7,35075,72
E28119,MLOps,28,1,35000,77
E28120,Analytics,37,15,82156,69
E28121,Software,22,1,51008,99
E28122,Data,27,12,66429,77
E28123,ML,33,3,54217,86
E28124,Analytics,24,9,64434,69
E28125,ML,28,2,39228,68
E28126,Software,34,0,35000,76
E28127,AI,28,14,69784,63
E28128,Data,27,2,35000,77
E28129,MLOps,35,9,58050,73
E28130,AI,39,10,58390,95
E28131,Analytics,26,3,53965,72
E28132,ML,27,14,75100,72
E28133,AI,26,12,90390,83
E28134,MLOps,27,0,35000,70
E28135,Software,39,0,44355,77
E28136,Software,36,15,66123,80
E28137,MLOps,37,1,35000,83
E28138,MLOps,29,7,52888,77
E28139,Data,24,12,68240,77
E28140,Software,24,6,65613,75
E28141,ML,39,15,80917,62
E28142,MLOps,26,10,84804,91
E28143,Analytics,24,12,85820,66
E28144,ML,34,15,78785,72
E28145,ML,28,2,52595,72
E28146,AI,24,3,35000,86
E28147,Data,28,1,36860,75
E28148,Analytics,35,15,77800,83
E28149,MLOps,28,8,63834,71
E28150,Analytics,40,1,44913,64
E28151,Analytics,30,4,36637,68
E28152,Data,24,12,75436,83
E28153,HR,39,8,73537,78
E28154,ML,27,11,75997,77
E28155,Data,28,7,60165,99
E28156,Software,28,7,65957,89
E28157,ML,31,14,50007,78
E28158,HR,33,8,37364,65
E28159,Data,32,11,86587,92
E28160,ML,34,15,86830,84
E28161,ML,27,7,59056,60
E28162,MLOps,40,12,72169,74
E28163,Software,30,14,76267,74
E28164,HR,40,15,84614,80
E28165,Analytics,23,6,55921,78
E28166,ML,28,1,35000,76
E28167,Data,37,14,79439,69
E28168,Data,25,6,55202,85
E28169,MLOps,34,1,35000,68
E28170,ML,26,3,56299,83
E28171,Data,37,13,66857,67
E28172,Data,33,5,41550,64
E28173,AI,31,9,56704,60
E28174,Data,27,15,63455,75
E28175,ML,39,10,63258,90
E28176,ML,37,8,54073,88
E28177,AI,30,5,56758,76
E28178,Analytics,30,13,72667,89
E28179,ML,36,12,52215,69
E28180,Software,22,0,35000,71
E28181,Analytics,36,6,36884,61
E28182,ML,36,8,70124,85
E28183,MLOps,36,5,61699,66
E28184,HR,30,15,84166,72
E28185,Data,30,15,87865,78
E28186,MLOps,40,5,50926,73
E28187,Data,35,0,37959,66
E28188,ML,36,7,48861,71
E28189,Software,30,10,60811,58
E28190,Software,32,4,55342,73
E28191,Software,29,10,54741,69
E28192,Analytics,24,11,69545,84
E28193,AI,37,0,35000,69
E28194,MLOps,31,0,35000,74
E28195,Software,31,9,74258,75
E28196,ML,33,9,67813,87
E28197,MLOps,34,13,76926,80
E28198,HR,38,1,35000,75
E28199,HR,36,6,53018,76
E28200,Data,37,7,52471,70
E28201,Data,35,10,51254,80
E28202,ML,39,8,64936,75
E28203,Analytics,24,10,70094,64
E28204,ML,35,6,35000,79
E28205,MLOps,24,1,35819,75
E28206,Data,31,0,53648,75
E28207,Software,22,0,37523,83
E28208,HR,29,8,77602,86
E28209,HR,29,6,56882,83
E28210,Software,31,4,53037,67
E28211,MLOps,38,9,59724,70
E28212,ML,27,7,46344,69
E28213,Data,24,4,36622,67
E28214,MLOps,24,1,49927,70
E28215,Analytics,37,1,35450,72
E28216,Data,26,2,35350,82
E28217,Software,29,2,61271,84
E28218,Data,35,9,85056,90
E28219,Data,38,9,64255,77
E28220,AI,23,15,61405,73
E28221,Analytics,36,1,36813,93
E28222,MLOps,29,15,68806,88
E28223,AI,31,11,54785,98
E28224,Analytics,25,1,52993,69
E28225,ML,24,9,48356,82
E28226,Data,35,9,54451,82
E28227,Software,33,1,35854,83
E28228,ML,28,14,64380,73
E28229,Data,28,11,61473,68
E28230,MLOps,31,6,40823,73
E28231,Analytics,30,6,38997,70
E28232,HR,37,12,69604,69
E28233,MLOps,26,9,61488,77
E28234,Software,32,2,35000,78
E28235,Software,34,9,47474,67
E28236,MLOps,27,15,65651,79
E28237,AI,25,13,59508,66
E28238,HR,33,10,63406,66
E28239,HR,29,8,61875,79
E28240,Analytics,40,9,56575,75
E28241,ML,25,4,61128,83
E28242,ML,32,9,77021,82
E28243,MLOps,29,13,53512,84
E28244,Analytics,28,14,78053,81
E28245,Data,32,9,41657,85
E28246,AI,36,4,48054,91
E28247,AI,27,3,55326,66
E28248,ML,33,3,47808,74
E28249,Software,37,3,35000,67
E28250,ML,40,8,71825,71
E28251,MLOps,33,7,47023,65
E28252,Software,24,15,82346,89
E28253,ML,37,9,51063,70
E28254,MLOps,40,15,83407,89
E28255,HR,40,14,73507,74
E28256,Software,35,1,35000,83
E28257,Software,24,4,42257,80
E28258,ML,33,0,42975,55
E28259,MLOps,25,10,79050,71
E28260,MLOps,36,12,66326,58
E28261,ML,22,14,89236,75
E28262,HR,24,10,58648,89
E28263,ML,35,3,68652,75
E28264,AI,26,10,56478,75
E28265,ML,23,4,47679,86
E28266,Analytics,24,11,53543,55
E28267,ML,27,0,35000,58
E28268,ML,31,0,42123,75
E28269,MLOps,35,9,95766,65
E28270,HR,31,6,44920,71
E28271,Analytics,29,2,35000,76
E28272,Analytics,39,7,69975,82
E28273,MLOps,36,9,62582,88
E28274,AI,30,10,81055,83
